lead_id,source,industry,company_size,website_visits,pages_viewed,demo_requested,email_opens,days_since_signup,sales_touchpoints,converted
441,Paid Search,Manufacturing,SMB,4,4,1,1,18,1,0
442,Organic,Healthcare,Enterprise,4,4,0,2,59,7,1
443,Outbound,Finance,Mid-Market,8,6,0,2,52,1,0
444,Paid Search,Healthcare,Mid-Market,4,6,1,6,4,2,1
445,Paid Search,Healthcare,Mid-Market,2,4,0,1,13,3,1
446,Organic,Finance,SMB,1,7,0,0,20,4,0
447,Paid Search,SaaS,SMB,2,5,1,1,50,1,1
448,Outbound,Finance,SMB,4,7,0,2,22,3,1
449,Paid Search,Finance,SMB,2,7,1,4,26,1,1
450,Referral,Finance,Mid-Market,3,4,1,6,60,1,0
451,Outbound,Manufacturing,SMB,1,4,0,2,26,4,0
452,Referral,SaaS,SMB,5,5,0,2,8,1,0
453,Webinar,SaaS,Mid-Market,2,4,0,3,25,4,0
454,Paid Search,SaaS,SMB,6,6,0,4,51,7,1
455,Webinar,Retail,Mid-Market,4,8,0,4,9,0,1
456,Organic,Finance,SMB,3,4,0,5,11,1,0
457,Webinar,Manufacturing,Mid-Market,1,9,0,1,33,3,0
458,Organic,Healthcare,Mid-Market,4,8,0,1,19,3,1
459,Paid Search,Finance,Mid-Market,5,8,0,1,37,2,1
460,Outbound,Manufacturing,Mid-Market,6,8,0,1,52,2,0
461,Webinar,Healthcare,Enterprise,5,2,0,1,38,5,1
462,Referral,Finance,Mid-Market,2,3,1,3,5,4,1
463,Paid Search,Healthcare,Enterprise,7,3,0,3,51,2,1
464,Paid Search,Finance,Mid-Market,3,13,0,3,28,3,0
465,Referral,SaaS,Enterprise,1,5,0,9,24,1,0
466,Paid Search,Manufacturing,SMB,4,7,0,2,24,2,0
467,Referral,Manufacturing,SMB,5,5,0,4,39,2,1
468,Webinar,Healthcare,Mid-Market,1,6,0,2,4,2,0
469,Organic,Healthcare,SMB,3,6,0,4,17,1,0
470,Referral,Retail,Mid-Market,6,8,0,4,2,2,0
471,Outbound,SaaS,SMB,6,6,0,0,55,0,0
472,Paid Search,Retail,SMB,7,9,0,3,56,0,0
473,Webinar,Finance,Mid-Market,0,9,0,3,1,2,0
474,Organic,Retail,SMB,1,3,0,5,13,3,1
475,Paid Search,Retail,SMB,1,1,1,4,46,5,1
476,Outbound,Retail,SMB,6,8,0,6,12,3,0
477,Referral,Healthcare,SMB,0,4,0,3,49,2,0
478,Outbound,SaaS,Mid-Market,5,6,0,4,18,1,0
479,Referral,Retail,SMB,3,6,0,1,17,3,0
480,Organic,Retail,SMB,3,11,0,1,33,1,0
481,Organic,SaaS,Enterprise,3,5,0,2,30,2,0
482,Outbound,Finance,SMB,3,6,0,5,29,1,0
483,Organic,SaaS,Mid-Market,3,4,0,6,8,2,1
484,Webinar,Retail,Enterprise,5,4,1,2,44,2,1
485,Referral,SaaS,SMB,2,5,0,0,1,2,0
486,Outbound,SaaS,SMB,5,6,0,4,39,0,0
487,Outbound,SaaS,Mid-Market,4,4,0,4,57,4,1
488,Paid Search,Finance,SMB,5,5,1,2,57,5,1
489,Organic,Finance,Enterprise,6,1,0,4,6,0,1
490,Webinar,Healthcare,SMB,4,3,1,9,42,0,0
491,Paid Search,Finance,Mid-Market,5,5,0,2,59,1,1
492,Organic,Healthcare,SMB,2,4,0,5,37,2,0
493,Outbound,Manufacturing,SMB,4,5,0,3,14,1,0
494,Referral,Retail,SMB,5,9,0,4,11,0,1
495,Webinar,Manufacturing,SMB,2,5,0,4,25,3,0
496,Organic,Healthcare,Mid-Market,9,8,0,5,14,1,1
497,Paid Search,Retail,Mid-Market,3,7,1,2,8,4,1
498,Webinar,SaaS,Enterprise,3,5,0,4,42,2,1
499,Outbound,Manufacturing,SMB,1,6,0,3,49,3,0
500,Paid Search,Healthcare,Enterprise,3,5,0,0,36,1,0
501,Paid Search,Retail,Mid-Market,2,6,1,3,3,3,1
502,Webinar,Manufacturing,Mid-Market,5,6,0,2,51,2,1
503,Organic,SaaS,SMB,6,11,0,5,39,3,1
504,Organic,Manufacturing,SMB,6,6,0,3,42,2,1
505,Webinar,Finance,Mid-Market,3,5,0,1,55,4,1
506,Outbound,Manufacturing,Mid-Market,3,8,0,2,28,1,0
507,Webinar,Finance,Mid-Market,4,6,0,3,24,4,0
508,Organic,Healthcare,Mid-Market,4,5,0,1,7,1,0
509,Paid Search,Retail,SMB,3,11,0,3,17,1,0
510,Outbound,Finance,Enterprise,4,3,0,2,58,3,1
511,Referral,SaaS,SMB,8,7,1,5,22,1,1
512,Organic,Finance,Mid-Market,6,8,0,3,15,2,0
513,Webinar,Manufacturing,Mid-Market,9,8,0,5,7,0,0
514,Organic,Finance,SMB,5,6,1,0,59,0,0
515,Organic,Finance,Mid-Market,1,4,0,0,47,1,0
516,Organic,Manufacturing,Enterprise,2,5,0,2,7,2,0
517,Outbound,SaaS,SMB,2,9,0,3,46,4,1
518,Organic,Healthcare,Enterprise,0,5,0,7,24,4,0
519,Paid Search,Finance,SMB,3,4,0,4,46,1,0
520,Referral,Finance,Enterprise,1,3,0,3,26,2,0
521,Organic,SaaS,SMB,7,7,0,4,25,3,0
522,Webinar,Healthcare,SMB,2,6,0,5,31,2,0
523,Organic,SaaS,SMB,4,6,0,4,28,1,0
524,Outbound,Healthcare,SMB,5,4,0,2,18,2,0
525,Paid Search,Finance,SMB,3,5,0,6,32,3,0
526,Referral,Healthcare,SMB,5,4,1,7,16,1,1
527,Referral,Healthcare,Mid-Market,3,6,0,1,37,0,0
528,Organic,Retail,SMB,8,7,0,4,8,2,0
529,Organic,Retail,SMB,5,5,0,1,52,3,0
530,Webinar,Manufacturing,SMB,3,7,0,3,8,2,1
531,Paid Search,Finance,SMB,6,7,0,0,16,5,1
532,Paid Search,Finance,SMB,3,9,0,2,7,1,0
533,Paid Search,SaaS,SMB,4,2,0,2,19,4,0
534,Outbound,Healthcare,SMB,5,3,0,6,21,1,1
535,Organic,Manufacturing,SMB,9,6,0,3,31,0,0
536,Paid Search,Manufacturing,SMB,4,5,1,3,49,0,1
537,Outbound,Finance,Mid-Market,2,4,0,1,8,2,0
538,Organic,Manufacturing,SMB,1,4,0,3,39,0,0
539,Paid Search,Healthcare,SMB,6,12,0,3,22,0,0
540,Referral,Finance,SMB,1,5,0,1,58,2,0
541,Paid Search,Finance,SMB,3,4,0,5,9,2,0
542,Outbound,Healthcare,Mid-Market,3,5,1,2,13,1,0
543,Organic,Finance,Mid-Market,2,6,0,1,36,2,0
544,Organic,Retail,Mid-Market,6,9,0,4,29,2,0
545,Organic,Manufacturing,Mid-Market,0,11,0,8,36,0,1
546,Paid Search,Healthcare,Enterprise,6,3,1,3,14,3,1
547,Organic,Finance,SMB,4,5,0,2,7,2,0
548,Paid Search,Manufacturing,SMB,6,8,0,3,28,2,1
549,Outbound,Retail,Mid-Market,4,6,1,3,39,1,0
550,Organic,SaaS,Enterprise,6,9,0,6,29,4,1
551,Paid Search,SaaS,Mid-Market,4,2,0,1,51,1,1
552,Outbound,Finance,Mid-Market,5,1,1,3,36,2,1
553,Referral,Retail,SMB,3,9,0,4,10,3,0
554,Outbound,Finance,Enterprise,3,5,0,4,40,4,0
555,Outbound,Finance,SMB,10,9,0,2,13,2,0
556,Paid Search,Healthcare,SMB,4,4,0,3,3,2,1
557,Webinar,Healthcare,SMB,6,10,0,1,14,3,1
558,Referral,SaaS,Enterprise,4,7,0,2,13,3,1
559,Organic,Healthcare,SMB,4,6,0,3,19,1,0
560,Webinar,Manufacturing,SMB,5,3,0,2,31,1,0
561,Organic,SaaS,Mid-Market,3,4,0,0,56,1,0
562,Organic,SaaS,Enterprise,4,7,0,5,9,2,0
563,Paid Search,SaaS,SMB,5,1,0,1,27,0,0
564,Referral,SaaS,SMB,5,3,0,3,10,2,1
565,Organic,Healthcare,Enterprise,4,9,0,4,12,3,0
566,Paid Search,Manufacturing,Mid-Market,4,3,0,2,56,1,0
567,Webinar,Finance,Mid-Market,6,7,0,4,6,3,0
568,Referral,Finance,SMB,4,5,0,2,7,0,0
569,Referral,Finance,SMB,8,8,0,3,18,0,0
570,Outbound,Finance,Mid-Market,2,4,0,5,60,1,0
571,Paid Search,Retail,Mid-Market,0,5,0,1,13,1,0
572,Organic,Healthcare,Mid-Market,2,10,0,5,25,0,0
573,Paid Search,Finance,Mid-Market,3,4,0,1,33,0,0
574,Paid Search,Healthcare,Enterprise,5,3,0,3,12,3,0
575,Webinar,Manufacturing,SMB,3,3,0,4,38,1,0
576,Webinar,Healthcare,Mid-Market,2,4,0,1,2,0,0
577,Referral,Retail,Enterprise,6,3,0,3,55,6,1
578,Organic,Manufacturing,Mid-Market,5,7,0,3,3,1,0
579,Paid Search,Healthcare,SMB,7,3,1,2,48,4,0
580,Outbound,Finance,SMB,6,7,0,4,45,4,1
581,Paid Search,Finance,Mid-Market,6,5,0,5,36,1,0
582,Outbound,Healthcare,SMB,3,2,0,4,41,2,0
583,Outbound,Healthcare,SMB,8,4,0,1,9,3,0
584,Organic,SaaS,Mid-Market,4,4,0,4,5,5,1
585,Outbound,Retail,Mid-Market,5,6,0,2,45,2,1
586,Organic,Manufacturing,Mid-Market,4,4,1,1,2,1,0
587,Paid Search,Finance,Mid-Market,4,9,0,6,28,1,1
588,Paid Search,Manufacturing,Enterprise,2,5,0,2,37,2,1
589,Outbound,Finance,Enterprise,2,5,0,5,9,6,0
590,Paid Search,Healthcare,Enterprise,6,5,0,4,22,3,0
591,Paid Search,Retail,Enterprise,2,2,0,3,7,1,0
592,Outbound,Retail,Enterprise,5,4,0,6,48,0,1
593,Organic,Manufacturing,Enterprise,5,2,0,2,6,3,0
594,Paid Search,Manufacturing,Mid-Market,4,11,0,4,33,2,0
595,Paid Search,Finance,Mid-Market,4,3,0,6,59,4,0
596,Organic,SaaS,SMB,2,9,1,2,51,1,0
597,Referral,Healthcare,SMB,4,9,0,2,26,2,1
598,Organic,SaaS,SMB,2,3,0,1,59,1,0
599,Paid Search,Healthcare,SMB,7,7,0,2,12,1,0
600,Webinar,Manufacturing,SMB,0,4,0,4,45,3,0
601,Paid Search,Finance,SMB,4,4,1,3,17,3,0
602,Paid Search,Retail,SMB,3,4,0,0,1,1,0
603,Paid Search,SaaS,Mid-Market,3,5,1,0,46,2,0
604,Organic,Retail,SMB,0,6,1,2,3,2,0
605,Webinar,Healthcare,Mid-Market,4,3,0,6,29,2,0
606,Referral,Retail,Mid-Market,4,3,0,4,40,0,0
607,Organic,Finance,SMB,2,10,0,4,2,4,0
608,Organic,Finance,SMB,4,6,0,3,54,2,0
609,Paid Search,Retail,Mid-Market,5,5,1,3,59,1,1
610,Paid Search,SaaS,SMB,7,4,1,1,37,2,1
611,Referral,Retail,Mid-Market,2,9,0,2,45,2,0
612,Paid Search,Retail,SMB,8,2,0,4,57,2,0
613,Paid Search,Retail,SMB,4,3,1,2,49,3,1
614,Referral,Healthcare,SMB,3,5,1,3,2,2,1
615,Referral,Healthcare,Mid-Market,3,6,0,5,33,1,0
616,Paid Search,Retail,Mid-Market,4,6,0,4,16,0,1
617,Outbound,Manufacturing,Enterprise,6,7,1,3,31,2,1
618,Referral,Manufacturing,SMB,3,1,0,4,52,3,0
619,Webinar,SaaS,Mid-Market,2,4,1,1,49,5,1
620,Outbound,Retail,SMB,4,7,0,1,22,2,1
621,Referral,Finance,Enterprise,1,5,0,4,46,4,0
622,Webinar,SaaS,SMB,4,7,0,4,31,2,0
623,Referral,Healthcare,Mid-Market,1,6,0,2,17,3,0
624,Referral,Finance,Mid-Market,2,6,0,2,6,2,1
625,Paid Search,Healthcare,Enterprise,4,5,0,1,54,6,1
626,Paid Search,SaaS,Enterprise,5,7,0,3,28,2,0
627,Paid Search,SaaS,Mid-Market,1,9,0,1,57,2,1
628,Paid Search,SaaS,SMB,3,6,0,5,58,4,0
629,Paid Search,Healthcare,Mid-Market,3,10,0,2,43,3,1
630,Referral,Retail,Enterprise,9,4,0,7,55,1,0
631,Organic,Healthcare,Mid-Market,1,3,0,0,39,4,0
632,Paid Search,Finance,Mid-Market,2,3,0,7,15,0,0
633,Referral,SaaS,SMB,4,7,0,4,45,4,0
634,Organic,Healthcare,SMB,3,5,0,6,56,2,0
635,Organic,Healthcare,SMB,4,3,1,3,42,1,0
636,Referral,Healthcare,SMB,3,4,0,2,43,2,0
637,Organic,SaaS,SMB,2,7,0,1,39,5,0
638,Outbound,Manufacturing,SMB,5,6,0,4,11,0,0
639,Organic,Finance,Mid-Market,1,4,0,2,43,5,0
640,Organic,Finance,SMB,4,7,0,0,4,1,0
641,Referral,SaaS,Mid-Market,1,8,0,4,58,3,0
642,Referral,SaaS,Enterprise,4,9,0,7,19,1,0
643,Organic,Manufacturing,Enterprise,3,6,0,2,8,3,0
644,Paid Search,Manufacturing,Mid-Market,2,8,0,4,60,0,1
645,Referral,Healthcare,Enterprise,3,3,0,3,58,1,0
646,Paid Search,SaaS,SMB,2,11,0,1,38,0,0
647,Webinar,Finance,Mid-Market,7,12,1,4,48,1,0
648,Organic,Retail,Mid-Market,6,4,0,3,17,0,0
649,Outbound,Manufacturing,Enterprise,3,6,0,3,38,2,1
650,Organic,Manufacturing,SMB,3,6,0,5,13,0,0
651,Outbound,Retail,Mid-Market,4,7,0,1,15,1,0
652,Referral,SaaS,Mid-Market,3,5,0,1,18,3,1
653,Referral,Healthcare,Enterprise,4,9,0,4,2,0,1
654,Paid Search,Retail,SMB,6,12,1,0,46,1,0
655,Organic,Retail,SMB,6,6,1,6,3,2,1
656,Referral,SaaS,Mid-Market,4,1,0,2,10,0,0
657,Outbound,Healthcare,Enterprise,4,8,1,1,37,2,1
658,Referral,Finance,Enterprise,3,7,0,1,31,5,1
659,Webinar,Retail,SMB,3,5,0,2,46,1,0
660,Paid Search,Finance,Mid-Market,4,5,0,3,37,1,0
661,Webinar,Healthcare,Enterprise,5,8,0,0,46,2,0
662,Outbound,SaaS,Mid-Market,6,6,0,3,38,0,0
663,Paid Search,SaaS,Enterprise,2,4,0,2,4,2,0
664,Referral,Healthcare,Mid-Market,4,7,1,5,11,0,0
665,Paid Search,SaaS,Enterprise,3,8,0,3,42,5,1
666,Paid Search,Manufacturing,Mid-Market,3,6,0,6,42,1,0
667,Organic,Finance,SMB,4,6,0,1,45,3,0
668,Organic,Healthcare,SMB,4,6,0,4,27,0,0
669,Webinar,Finance,SMB,5,10,0,3,22,2,0
670,Organic,Finance,SMB,7,8,0,2,17,1,1
671,Webinar,SaaS,Mid-Market,8,6,0,4,55,3,1
672,Referral,Retail,SMB,0,6,0,5,5,1,0
673,Webinar,Healthcare,SMB,3,3,0,0,20,3,0
674,Paid Search,Retail,SMB,2,10,0,2,49,2,1
675,Webinar,Retail,Mid-Market,3,10,0,3,16,1,0
676,Referral,Manufacturing,SMB,4,4,0,4,54,2,0
677,Referral,Healthcare,SMB,4,8,0,2,20,2,0
678,Referral,Healthcare,Mid-Market,3,1,0,5,47,3,1
679,Referral,Finance,Mid-Market,5,6,1,4,44,1,1
680,Webinar,Manufacturing,SMB,2,10,0,2,8,0,0
681,Outbound,Healthcare,Enterprise,2,11,0,4,33,3,0
682,Referral,Retail,Mid-Market,3,6,0,6,14,1,0
683,Referral,Manufacturing,Mid-Market,5,5,0,3,26,3,1
684,Referral,Healthcare,Enterprise,3,5,1,5,22,1,0
685,Referral,Finance,Mid-Market,5,5,0,3,21,1,0
686,Outbound,Manufacturing,SMB,5,8,0,3,21,3,1
687,Organic,Healthcare,Mid-Market,1,9,0,3,51,1,0
688,Webinar,SaaS,Mid-Market,1,8,0,3,7,1,0
689,Organic,Healthcare,SMB,4,10,0,1,60,0,0
690,Outbound,SaaS,Mid-Market,5,5,0,3,18,1,0
691,Webinar,SaaS,Mid-Market,6,7,0,6,2,2,0
692,Referral,Retail,Mid-Market,4,4,0,1,14,6,1
693,Outbound,Finance,Enterprise,3,6,0,0,37,1,0
694,Referral,SaaS,Mid-Market,6,2,0,7,38,3,0
695,Organic,Manufacturing,SMB,3,5,0,4,40,2,0
696,Paid Search,Finance,SMB,4,6,0,7,34,1,1
697,Outbound,Manufacturing,Enterprise,5,7,1,4,53,1,0
698,Organic,Healthcare,Mid-Market,5,7,0,6,35,4,0
699,Organic,SaaS,Enterprise,3,8,0,3,50,2,0
700,Outbound,Healthcare,SMB,4,8,0,2,35,2,0
701,Organic,SaaS,SMB,5,7,0,2,29,1,0
702,Organic,Finance,Enterprise,7,4,1,6,15,4,1
703,Organic,Finance,Mid-Market,5,9,0,2,51,0,1
704,Outbound,Finance,Enterprise,4,5,0,2,25,2,1
705,Organic,Manufacturing,SMB,3,8,1,3,48,2,1
706,Webinar,Manufacturing,Mid-Market,3,3,0,1,38,2,0
707,Webinar,Manufacturing,Mid-Market,7,9,0,0,44,2,1
708,Paid Search,Retail,SMB,5,6,0,2,30,1,0
709,Paid Search,Retail,SMB,6,3,0,3,35,1,0
710,Outbound,Healthcare,Mid-Market,6,5,0,3,44,3,0
711,Organic,Retail,SMB,2,7,0,2,15,3,1
712,Organic,SaaS,Mid-Market,7,6,0,2,50,4,0
713,Organic,Finance,SMB,4,3,0,1,28,4,0
714,Referral,Retail,Mid-Market,8,6,1,1,25,1,1
715,Paid Search,SaaS,Mid-Market,4,7,0,3,2,2,0
716,Outbound,Manufacturing,SMB,3,5,0,4,29,1,1
717,Webinar,SaaS,Mid-Market,2,7,0,3,48,4,1
718,Paid Search,SaaS,SMB,1,5,0,5,8,0,0
719,Outbound,Retail,Enterprise,7,6,0,1,16,6,1
720,Referral,Healthcare,SMB,2,13,0,4,38,0,0
721,Paid Search,Finance,Mid-Market,6,4,0,2,60,2,0
722,Paid Search,SaaS,Enterprise,6,6,0,2,48,1,0
723,Paid Search,Finance,Mid-Market,2,3,1,4,5,2,1
724,Referral,Retail,SMB,4,6,0,9,9,2,0
725,Outbound,Retail,Enterprise,1,8,0,1,20,1,0
726,Outbound,Finance,Mid-Market,4,7,0,5,17,1,0
727,Referral,Finance,Enterprise,5,3,0,4,26,1,0
728,Paid Search,Healthcare,SMB,6,7,0,1,2,1,1
729,Paid Search,Retail,Mid-Market,6,10,0,3,10,3,1
730,Outbound,Finance,SMB,3,10,0,3,14,1,0
731,Webinar,Manufacturing,Mid-Market,5,4,0,5,31,1,0
732,Paid Search,SaaS,Enterprise,4,3,0,5,38,0,1
733,Paid Search,Manufacturing,Mid-Market,8,6,0,4,51,4,1
734,Paid Search,Retail,SMB,4,4,1,4,57,1,1
735,Outbound,SaaS,Mid-Market,3,6,0,3,53,1,0
736,Referral,SaaS,Enterprise,4,7,0,4,59,0,0
737,Paid Search,SaaS,Enterprise,4,6,0,4,21,3,1
738,Paid Search,Healthcare,Mid-Market,3,6,0,1,14,1,0
739,Referral,SaaS,Enterprise,5,7,1,4,37,2,1
740,Organic,Manufacturing,Enterprise,2,7,0,1,39,2,1
741,Outbound,Manufacturing,SMB,3,4,0,4,10,1,1
742,Referral,Finance,Mid-Market,5,7,0,3,51,0,1
743,Paid Search,SaaS,Enterprise,5,7,1,2,17,3,1
744,Webinar,SaaS,SMB,5,3,0,6,31,4,0
745,Outbound,Manufacturing,Mid-Market,4,2,0,4,41,3,1
746,Organic,Healthcare,Enterprise,5,6,0,4,32,2,0
747,Organic,SaaS,Mid-Market,1,5,0,6,12,3,1
748,Outbound,Retail,SMB,11,4,0,3,19,2,1
749,Outbound,Manufacturing,Mid-Market,5,3,0,2,44,5,1
750,Webinar,Manufacturing,SMB,1,7,0,1,26,3,0
751,Paid Search,Finance,SMB,2,8,1,4,57,1,1
752,Paid Search,Finance,Enterprise,4,8,0,3,2,1,0
753,Outbound,Retail,SMB,4,7,0,2,31,2,0
754,Organic,Healthcare,SMB,4,6,0,5,28,5,0
755,Outbound,SaaS,Mid-Market,7,8,1,2,39,2,0
756,Organic,Healthcare,SMB,6,10,0,3,4,1,0
757,Outbound,Retail,Mid-Market,3,5,0,1,19,0,1
758,Outbound,Manufacturing,Enterprise,4,1,0,5,48,6,0
759,Organic,SaaS,SMB,3,4,0,3,20,2,0
760,Outbound,SaaS,SMB,2,9,0,5,43,2,0
761,Webinar,SaaS,Enterprise,6,7,1,4,10,2,1
762,Outbound,Finance,SMB,2,7,0,1,37,4,0
763,Outbound,Manufacturing,SMB,3,2,0,5,46,3,0
764,Outbound,Finance,Enterprise,6,6,1,5,19,2,1
765,Paid Search,Finance,Enterprise,4,6,0,5,14,2,0
766,Paid Search,Manufacturing,SMB,5,6,0,5,1,2,1
767,Paid Search,Manufacturing,Enterprise,6,3,0,4,14,2,0
768,Organic,Retail,Enterprise,3,5,1,3,47,1,0
769,Paid Search,Retail,SMB,5,5,0,1,57,1,1
770,Organic,Healthcare,Enterprise,5,9,0,5,34,1,0
771,Paid Search,Finance,Mid-Market,3,4,0,7,58,5,1
772,Webinar,Manufacturing,Mid-Market,5,8,0,3,9,3,0
773,Organic,Manufacturing,Mid-Market,2,7,0,4,44,0,1
774,Organic,SaaS,Mid-Market,4,9,0,10,36,6,0
775,Outbound,Retail,SMB,6,11,0,2,45,2,0
776,Referral,Manufacturing,Mid-Market,6,6,0,2,3,1,1
777,Webinar,Retail,Mid-Market,0,3,0,2,58,1,0
778,Paid Search,Manufacturing,Enterprise,4,2,0,7,49,2,0
779,Webinar,Retail,Enterprise,5,4,0,3,56,3,1
780,Organic,Manufacturing,SMB,1,2,0,2,59,1,1
781,Outbound,Retail,Enterprise,4,6,0,1,16,0,0
782,Webinar,SaaS,SMB,5,7,0,4,39,2,1
783,Organic,Retail,SMB,4,1,0,2,59,1,0
784,Referral,SaaS,SMB,4,6,0,1,2,1,1
785,Organic,Manufacturing,SMB,2,4,0,1,9,1,0
786,Paid Search,Finance,SMB,7,7,0,1,46,2,0
787,Webinar,Manufacturing,Mid-Market,3,4,0,5,22,3,0
788,Referral,Retail,SMB,3,5,0,1,9,6,1
789,Referral,Healthcare,Mid-Market,11,6,0,5,40,1,1
790,Webinar,Finance,SMB,3,3,0,6,37,0,0
791,Webinar,Manufacturing,SMB,7,4,0,2,50,1,0
792,Paid Search,Healthcare,Enterprise,2,11,0,9,43,1,0
793,Referral,Finance,SMB,6,8,1,3,27,3,1
794,Outbound,Manufacturing,Mid-Market,2,9,0,3,49,2,1
795,Referral,Healthcare,SMB,7,5,1,7,41,1,1
796,Outbound,Healthcare,SMB,4,7,0,3,5,1,0
797,Outbound,Retail,Mid-Market,3,6,0,4,20,0,1
798,Paid Search,SaaS,SMB,4,5,0,1,55,3,0
799,Paid Search,Healthcare,SMB,1,5,0,2,40,1,0
800,Outbound,SaaS,Mid-Market,2,8,0,1,51,5,1
801,Organic,Retail,Mid-Market,0,5,0,5,2,3,1
802,Webinar,Healthcare,SMB,5,1,0,7,48,3,1
803,Referral,Manufacturing,SMB,3,7,0,2,36,3,0
804,Organic,Finance,Mid-Market,7,8,0,2,38,1,1
805,Organic,Finance,Mid-Market,1,5,0,3,49,3,0
806,Paid Search,Finance,Mid-Market,6,8,1,5,8,5,0
807,Organic,SaaS,Enterprise,7,7,0,2,48,4,0
808,Webinar,Manufacturing,Mid-Market,3,6,0,2,51,1,1
809,Outbound,Manufacturing,SMB,1,8,0,3,59,4,0
810,Referral,Manufacturing,Enterprise,1,6,1,2,56,2,0
811,Paid Search,Finance,SMB,4,5,0,3,24,3,0
812,Paid Search,Finance,Mid-Market,3,9,0,0,22,3,0
813,Referral,Manufacturing,SMB,4,7,0,2,36,2,0
814,Referral,Retail,Mid-Market,3,5,0,3,59,2,0
815,Paid Search,Finance,SMB,2,6,0,4,35,1,0
816,Organic,Finance,SMB,6,5,0,3,53,0,0
817,Referral,Finance,Mid-Market,9,8,1,5,43,1,1
818,Referral,Manufacturing,SMB,5,2,0,3,22,3,0
819,Webinar,Finance,Mid-Market,3,7,0,2,47,2,0
820,Organic,Healthcare,Enterprise,8,7,0,1,5,3,1
821,Outbound,Retail,SMB,6,9,0,7,26,3,1
822,Paid Search,Retail,Mid-Market,1,2,0,1,13,2,0
823,Paid Search,SaaS,SMB,7,4,0,2,20,0,0
824,Paid Search,Finance,Enterprise,5,7,0,1,21,4,0
825,Organic,Retail,SMB,4,5,0,1,30,1,0
826,Outbound,Finance,Mid-Market,5,3,0,5,11,5,0
827,Paid Search,Finance,SMB,5,4,0,2,49,0,1
828,Webinar,Finance,Enterprise,5,5,0,3,11,6,1
829,Paid Search,Finance,SMB,5,7,0,3,26,0,0
830,Referral,SaaS,Mid-Market,4,6,0,3,24,1,1
831,Organic,Retail,Enterprise,2,5,1,3,39,3,1
832,Paid Search,SaaS,SMB,5,8,0,5,17,1,1
833,Webinar,Healthcare,Enterprise,5,10,0,0,40,2,1
834,Outbound,Retail,SMB,8,11,0,3,15,2,1
835,Paid Search,Finance,Mid-Market,4,2,0,3,58,1,0
836,Webinar,Finance,SMB,9,9,0,2,55,2,0
837,Webinar,SaaS,Mid-Market,4,9,0,3,13,2,1
838,Webinar,Manufacturing,Mid-Market,2,7,0,4,2,4,1
839,Webinar,Healthcare,Mid-Market,3,9,0,2,7,1,1
840,Paid Search,Manufacturing,Enterprise,5,5,0,1,33,2,1
841,Webinar,Finance,Mid-Market,4,6,0,3,53,3,1
842,Organic,SaaS,SMB,2,4,0,3,16,3,1
843,Webinar,Retail,SMB,3,7,1,4,5,1,0
844,Webinar,SaaS,SMB,5,10,0,4,21,6,1
845,Paid Search,Retail,Mid-Market,7,6,0,4,52,3,0
846,Paid Search,Healthcare,Enterprise,4,3,0,1,17,1,1
847,Referral,SaaS,SMB,5,5,0,3,19,0,0
848,Paid Search,Healthcare,Enterprise,5,8,0,1,55,3,1
849,Paid Search,Finance,Mid-Market,4,7,0,3,12,2,0
850,Webinar,Finance,SMB,5,9,0,1,55,2,1
851,Organic,Healthcare,SMB,4,8,0,1,22,0,0
852,Organic,Retail,Enterprise,2,4,1,7,52,0,0
853,Organic,SaaS,SMB,4,5,0,4,11,1,0
854,Webinar,Finance,SMB,5,7,0,1,44,1,1
855,Outbound,SaaS,SMB,2,5,0,2,10,1,0
856,Referral,Retail,Mid-Market,1,9,0,4,44,3,0
857,Outbound,Finance,Mid-Market,3,5,0,3,32,5,1
858,Paid Search,Retail,Mid-Market,3,6,1,1,18,0,1
859,Paid Search,Healthcare,Mid-Market,6,5,0,6,60,2,1
860,Webinar,Retail,Enterprise,6,7,0,5,10,2,0
861,Organic,SaaS,Mid-Market,8,7,0,2,6,2,0
862,Outbound,Retail,Mid-Market,5,4,0,2,36,3,0
863,Organic,SaaS,SMB,4,5,0,1,54,4,0
864,Webinar,SaaS,SMB,1,8,0,2,10,1,0
865,Organic,Finance,Enterprise,3,7,0,3,52,1,0
866,Paid Search,Retail,SMB,9,6,0,8,5,3,1
867,Referral,Finance,Enterprise,4,7,0,3,18,2,0
868,Organic,SaaS,SMB,1,6,0,4,19,1,0
869,Referral,Manufacturing,Mid-Market,3,5,0,2,29,2,0
870,Organic,Finance,SMB,5,10,1,4,1,3,1
871,Referral,Retail,Enterprise,4,3,0,7,6,0,1
872,Referral,SaaS,Mid-Market,5,6,1,4,44,3,1
873,Organic,SaaS,Mid-Market,5,6,0,1,8,2,0
874,Paid Search,Retail,SMB,5,7,0,3,23,0,0
875,Paid Search,Retail,Mid-Market,2,5,0,1,31,2,0
876,Paid Search,Finance,SMB,1,4,0,5,3,3,1
877,Organic,SaaS,Enterprise,4,4,1,2,31,1,0
878,Paid Search,SaaS,SMB,4,6,0,1,28,2,1
879,Paid Search,Retail,SMB,4,8,1,3,30,2,1
880,Outbound,Manufacturing,Enterprise,3,7,0,5,12,1,0
881,Organic,Healthcare,SMB,9,5,0,2,54,2,0
882,Referral,Finance,SMB,5,8,0,2,42,0,0
883,Referral,SaaS,SMB,2,6,0,2,17,2,1
